gene	score
135	0.02842803758732435
152	0.016030918004857703
14	0.006490648646534789
63	0.006399355218548451
239	0.003673133513761115
88	0.003294363577918024
76	0.003216501818807514
0	0.00317051098796435
473	0.0029972705426017385
156	0.0027105868678727607
186	0.0026522763902501055
41	0.0022900300516223776
37	0.0022730824564266353
167	0.002203380526381746
89	0.0021159186466419384
28	0.0019792885602819533
12	0.0019520815739054842
315	0.001781476017090169
2	0.0017179204871417923
109	0.001692236650443424
75	0.0015056853409303986
656	0.001478725290477093
308	0.001473702296659482
105	0.0014710713874103829
661	0.0013835260242546163
189	0.001295168397020174
31	0.0012658709576703995
21	0.0011870533184993996
81	0.0011393753256834331
709	0.0010816088086250666
679	0.0010136829766113197
237	0.0009911720664358176
380	0.0009228194908683214
61	0.0009214759913978121
22	0.0009120385302008294
544	0.0008854197474810403
309	0.0008852714519909363
329	0.0008832055911001339
740	0.0008555850556180996
1040	0.0008513365145299674
55	0.0008452233990331639
110	0.0008410085528878552
311	0.0008239779999945048
379	0.0007726559750394951
289	0.000752194819340989
500	0.000734152329112253
176	0.0007215770594229533
454	0.000701490799932446
49	0.000682950737798283
404	0.0006818852370727684
4	0.0006778915724131258
294	0.000677271096768548
320	0.0006718595947918215
330	0.0006466929510509968
62	0.0006454865868059427
183	0.0006387459215509083
717	0.0006353096058493021
655	0.0006108272961636277
731	0.0006041249541801497
242	0.0006032887855554941
415	0.0005847409421560029
457	0.000583351236203479
1375	0.0005783089509909281
1688	0.0005717071662145797
1	0.0005607692839216915
50	0.0005578052755890714
3	0.0005554588584240133
111	0.000555401571617042
1029	0.0005062649217139838
126	0.0004956570430278494
342	0.0004939607244436681
124	0.0004929264782696278
185	0.0004921846279371564
195	0.00048715122168117305
203	0.0004848243831552176
115	0.0004811893816072609
163	0.0004741683041288628
702	0.0004712030869825377
199	0.0004633289922920429
714	0.00046057606062652293
140	0.00045719304948735855
30	0.0004466168970501153
119	0.0004438087820434679
776	0.0004293957742995513
689	0.00042628132197578304
376	0.0004245932611574213
227	0.0004233639773194228
666	0.0004061984993186127
676	0.00040415021313322313
1321	0.00040132916300766603
245	0.000400488721320089
934	0.00040027768511420863
1717	0.00039691739687974976
103	0.0003929457281543319
351	0.0003899298195219358
475	0.0003898593105403776
369	0.00038758466805935833
865	0.00038757461007448476
271	0.00038754012576532813
716	0.0003869571479736098
256	0.0003847267625499813
113	0.0003836841364620841
180	0.00038198378719178487
250	0.00037925368575918953
617	0.00037844424485989226
504	0.0003778638640036811
1143	0.0003747517571296504
328	0.00037470375596129415
681	0.00037349804496990887
353	0.0003734976723421071
562	0.00037282946790914923
1379	0.0003720368672713219
220	0.0003719977486890604
779	0.00037189348631080454
561	0.0003713604782017779
172	0.00037086603199862843
560	0.0003701081815072956
987	0.0003697306563147487
543	0.0003696846207139616
264	0.0003689020978881085
287	0.0003689020978881085
83	0.0003689020978881085
146	0.00036759667406200606
116	0.00036672535111174285
377	0.00036237968995254976
1478	0.00036230308908820265
518	0.00036086894599350974
480	0.00035958453857089207
318	0.0003572458658336525
159	0.00035575068133444785
279	0.0003542425683265989
214	0.00035076612889139893
331	0.00034466710862377333
558	0.0003431350946331252
1076	0.0003428898996931975
783	0.00034272344933074174
1374	0.00034205123656296676
270	0.00034165991329106963
413	0.0003388998799980698
633	0.00033665524030168095
5	0.0003363176616012985
1417	0.0003357788343428045
781	0.00033348926558804246
191	0.0003318747727265981
13	0.0003280784419308032
1351	0.0003263326363406614
215	0.0003248401991342376
673	0.0003241346736996163
737	0.00032410140696086673
290	0.00032368709741364065
168	0.00032338480940272135
323	0.0003225306908105403
536	0.00032186079890358476
551	0.00031952381035941097
607	0.00031741175352884357
123	0.00031733063165488985
252	0.00031683036747531357
1031	0.0003167583914116817
722	0.0003155612917423334
77	0.00031356431285941617
74	0.0003116901078233431
241	0.0003103805656482925
1638	0.0003102964127781694
1144	0.000307199967203783
350	0.0003071518103999239
452	0.00030707760073122453
615	0.0003066143595112361
263	0.0003056257936826229
374	0.0003048462857078409
804	0.00030412834978609644
149	0.0003040544585374812
288	0.000303532871164834
1306	0.00030316055057686103
151	0.000302170578601035
1480	0.00030127022973877994
545	0.00030090201624851406
258	0.0003005586416482637
389	0.0002995834687826728
197	0.00029898686663622004
348	0.00029898686663622
378	0.00029898686663622
340	0.00029898686663622
69	0.00029898686663622
688	0.0002989868666362199
273	0.0002989868666362199
317	0.0002989868666362199
143	0.0002989868666362199
228	0.0002989868666362199
321	0.0002989868666362199
326	0.0002989868666362199
406	0.00029897200861604483
1166	0.00029842214461379296
913	0.0002983770287596936
585	0.00029837369423172305
567	0.0002974855502037425
102	0.0002943932737349156
441	0.00029412930863004667
657	0.0002940007092759728
234	0.0002938744302709201
1343	0.00029290951149676025
823	0.0002921664462046574
230	0.0002913655865135372
78	0.00028949532979660785
428	0.0002879355986859666
669	0.00028789536679711734
2259	0.00028781928497275853
1473	0.0002866499199284814
1061	0.0002863190383419578
1329	0.0002859489629649615
59	0.00028592282727168787
566	0.0002856719765381469
773	0.0002853209019893093
397	0.0002850851256829769
735	0.0002846632071558111
117	0.00028461334171611354
131	0.00028443878036776263
388	0.00028441968813153017
667	0.00028366998467496045
47	0.00028315125019778473
442	0.00028230982823242146
1039	0.00028116767323250753
1389	0.00028094454511550274
349	0.00027978827340296883
569	0.00027972946961501977
568	0.0002795239457144875
299	0.0002791819129369309
418	0.0002781600043192709
138	0.00027705165569048325
1028	0.0002760450807509137
821	0.000275044384717748
451	0.0002747501203961845
275	0.00027290197072589364
1778	0.0002728217628222311
297	0.00027278663280497955
833	0.0002724892341474133
40	0.0002720116505720387
1139	0.00027046484008504714
284	0.0002695012848088328
1526	0.00026898185684222007
539	0.0002689182115135413
205	0.0002684223142912061
212	0.00026793480537270055
18	0.000266788337431872
97	0.0002664970828428311
812	0.0002662747508914423
1476	0.0002661458836813587
60	0.0002650858073492747
910	0.0002649626992922748
990	0.0002647516784253404
3429	0.00026302676112934073
908	0.0002622573692458889
118	0.00026193945981759956
411	0.00026186997116045194
553	0.00026152482521293115
170	0.00026108691526328617
550	0.00026091417329509497
525	0.00025969683568221355
310	0.00025940781386175286
307	0.00025927301220799695
711	0.0002588642750336328
435	0.00025860328314476175
2819	0.000258508818723003
1523	0.000257112800829465
668	0.0002570159987711836
1662	0.00025693074581538227
71	0.0002568985780588345
1410	0.00025606917971902714
394	0.0002556172167620524
1077	0.0002544916079005861
801	0.00025437544608072774
1195	0.00025386354619909323
285	0.0002529477883789627
233	0.00025236070528223054
2431	0.000251782203348646
1490	0.00025133750087458776
221	0.00025127669320734703
2617	0.00025107551031625227
23	0.000250797832517078
162	0.0002499614159531738
51	0.0002490706511671287
306	0.0002490057110082413
440	0.0002489149575804024
300	0.00024864906861109314
826	0.00024833381402083766
1110	0.00024652026404858635
498	0.00024638689154226755
579	0.0002462696374910947
1474	0.000245926513144636
677	0.00024584745678715356
259	0.00024561913560092484
272	0.00024539090893573425
1314	0.00024506055767339055
788	0.00024491417489947847
782	0.0002443622638671145
494	0.00024423217255731527
1044	0.00024388075554654474
929	0.00024379679255631995
91	0.0002434913325962192
1168	0.0002429417404195154
26	0.00024293516618441785
1529	0.00024265912372261483
226	0.0002423413983691194
390	0.000242212582441119
1120	0.00024216926857856182
158	0.00024155035124929852
207	0.00024103307510047823
549	0.00024099662581633684
11	0.0002409784734313632
365	0.00024045893634021856
847	0.0002404416192772588
2296	0.00024028810755351933
2270	0.00024006319290185312
1489	0.0002398949100425593
2196	0.00023949937434903002
570	0.00023862364268575952
1238	0.00023766110802793264
347	0.00023674522761634264
592	0.00023662399919521776
3005	0.00023658079360639996
345	0.0002364957608536852
106	0.00023633144683884433
1577	0.0002362037590767512
691	0.00023619569571307206
726	0.00023607699180677684
537	0.00023589404046022572
128	0.0002356040318635103
254	0.00023521138302168065
3147	0.00023506097181114524
755	0.00023486758724722536
1482	0.00023486173129202173
1056	0.00023446907205146414
73	0.00023417812279972843
1112	0.00023404255690188147
727	0.00023391774183025417
267	0.00023350177723098609
1397	0.00023307536753807025
1842	0.0002327774169290664
1163	0.00023204219074263546
2272	0.00023202003094395713
213	0.00023137205955831063
780	0.0002312267736598171
278	0.00023111820392764218
1093	0.00023099719046929033
1943	0.00023068220832611706
992	0.0002305928136489826
2090	0.0002303771371129294
1921	0.00022994712957212336
936	0.00022971851071439987
1924	0.00022966564011579093
1740	0.00022963052744005684
1320	0.000229437202208504
368	0.00022939213511811226
2186	0.0002293510094255455
559	0.0002291414030189574
166	0.00022890822943185237
962	0.00022890266618973425
1263	0.00022886213870806487
1578	0.00022827420808866104
792	0.00022816776049984348
2502	0.0002279139899540364
905	0.00022779482378288825
1318	0.00022761534332348983
1416	0.00022749236226132113
2393	0.00022749236226132113
