Gene	Score
423	0.0002663375769449354
216	0.00026625718147636507
1152	0.00026617346529150864
1071	0.0002660648075096349
63	0.00026529076233005266
1354	0.00026497934464365176
2048	0.00026486837488640894
320	0.0002645528893574887
752	0.0002644883539522475
3245	0.0002644670083218796
126	0.00026411477645612756
340	0.00026386148250925716
2000	0.00026351048838078606
578	0.0002634841773704694
931	0.00026341885560661693
396	0.00026290462196624966
2198	0.00026254738241741915
131	0.0002605142263828966
236	0.00026036571068103
374	0.00026036571068103
198	0.00026018062260762197
1348	0.0002584107389294679
1810	0.00025826727556517085
832	0.0002581908102705256
1077	0.00025777819042980036
990	0.0002577230882338476
828	0.0002572132007286994
1036	0.0002568099133720515
900	0.0002566765378525077
1503	0.00025655856917573995
531	0.0002563670864822906
196	0.00025621930496939785
334	0.00025529675314162135
717	0.0002552438144323682
1935	0.0002550979538639469
297	0.000255078229881963
56	0.0002549287714064356
1529	0.00025471226600818015
1734	0.0002540960090638458
583	0.00025391330378649946
178	0.00025276103792906066
841	0.0002527568423862545
435	0.0002510571270022912
362	0.0002510571270022912
1728	0.000251010099604642
367	0.0002500751432915093
1569	0.0002491383483384591
999	0.000248653509913581
2579	0.0002485096595787872
1325	0.00024836042264579357
3008	0.0002480544295316836
1525	0.000247697292757274
2151	0.0002474338825812999
1597	0.00024655409852240373
337	0.00024649120673861814
352	0.0002462568859908584
246	0.00024605742920246225
262	0.0002456821706046234
2357	0.00024556979211578535
3445	0.0002454166653219657
1959	0.00024539255291264263
1632	0.00024499847202103317
306	0.000244061185323945
907	0.00024335247834853655
6	0.00024319437140461866
2503	0.00024286352032086225
1027	0.0002423156773642465
551	0.0002422923897304354
251	0.0002422442467194041
2570	0.0002421773542764201
1506	0.00024210061922735285
2939	0.0002420681993254985
842	0.0002417696931330307
2324	0.0002405887013031034
669	0.00024055306373911353
299	0.00024055306373911353
2231	0.00024031532948918133
586	0.00024027281746308386
99	0.00024008900158606485
642	0.00023978886271503033
624	0.00023925149328485974
272	0.0002392505251625118
922	0.00023917341476552886
1867	0.0002390141667944157
533	0.0002388217635890447
603	0.00023871656732211857
1849	0.0002386073633866669
989	0.0002385780846241197
317	0.00023847599054741735
167	0.00023845228067476907
635	0.000238376640027306
1308	0.00023808848120457344
271	0.0002379376582580581
413	0.00023786540773257532
888	0.00023783706480627958
732	0.00023764839808302482
1752	0.00023724167783973227
1683	0.0002368334524706492
1669	0.0002365684798220448
501	0.0002360107479646385
171	0.00023572859870389326
318	0.00023572859870389326
729	0.00023572859870389326
369	0.00023572859870389326
389	0.00023572859870389326
91	0.00023572859870389326
365	0.00023572859870389326
266	0.00023572859870389326
428	0.00023572859870389326
397	0.00023572859870389326
3003	0.00023552031703045822
592	0.00023545423485020302
2200	0.00023506202234682767
967	0.00023457220735314117
552	0.0002343455824800122
61	0.00023430036944703493
1574	0.00023404982952093304
491	0.0002339885141242709
1395	0.0002339881972007099
560	0.00023358008290563683
661	0.00023311636289555563
2271	0.0002330121315388813
328	0.00023281007766856411
2207	0.00023274115209782981
81	0.0002324071401594806
1016	0.00023234430105400285
570	0.0002322353971685935
1228	0.0002321652637196396
202	0.00023197062882741558
60	0.0002312823093669817
502	0.00023116202194025873
1098	0.00023100668845219018
259	0.00023063813806821124
29	0.00023045811291528444
1899	0.0002303885514415265
1190	0.00022973294014450572
971	0.00022968955735773645
467	0.00022932706131017784
1326	0.0002292961643434845
459	0.00022842949961191048
862	0.00022825540298590904
108	0.000228208787105874
1010	0.00022780056819884302
943	0.000227217689840734
243	0.0002270568498737729
166	0.00022702528735742684
12	0.00022698822740395885
1081	0.00022695596673764622
1859	0.00022678075695623372
2865	0.0002264646062774607
235	0.0002260854717989601
981	0.0002258414506796861
1082	0.0002257962552135431
1586	0.00022554362516142063
1145	0.00022541237539631408
927	0.00022540154399458193
388	0.00022511787051854738
149	0.00022481309132393586
451	0.00022480294571712258
1209	0.0002243473258857802
263	0.00022431184003032412
768	0.00022430962710667836
1954	0.00022408012083266235
1696	0.00022384821434255365
584	0.00022384354356136434
291	0.00022350969627055403
1600	0.00022316125089023254
1917	0.0002231345698401487
2372	0.00022307902088391078
125	0.00022290088346650337
903	0.00022287156684220856
969	0.00022274195332262222
1772	0.00022265243790928446
82	0.00022261539139243976
1472	0.00022205836571978298
801	0.0002220460910767528
1684	0.00022196889649743115
1527	0.00022192884512693258
991	0.0002218880384270195
1704	0.00022166305914802319
1521	0.00022148622180377008
829	0.0002212435774384195
707	0.0002212430383743855
1351	0.00022121627217035986
50	0.000221091670639332
206	0.00022098547481987546
285	0.0002209342632171366
5	0.0002208970241395299
34	0.00022081152384278521
748	0.0002208074444648014
1185	0.0002201500967518368
1568	0.00022014371005213827
472	0.00022004975740751975
3491	0.00022002318025018757
920	0.00021979882841579587
1408	0.0002197826451443121
2175	0.00021977649371473528
653	0.00021974118302587828
839	0.00021932527687049285
1863	0.00021920691509908803
2069	0.00021920691509908803
2653	0.00021893429510351097
2452	0.00021887837062995182
155	0.00021881573243319447
918	0.00021858397311905382
49	0.00021842657684574218
1305	0.00021825595761096358
866	0.0002180674349543296
145	0.00021804917080808084
1647	0.0002178542212656285
1645	0.0002175944809316973
2190	0.00021732574146712913
69	0.00021708520516097488
231	0.00021700202400321792
735	0.00021691374956533385
1518	0.00021677476561007182
2985	0.00021664059399632696
885	0.00021636174299010465
1369	0.0002162574659380369
986	0.00021625480107536688
175	0.00021600118914803326
179	0.0002158416575205008
1937	0.00021579940284632428
2426	0.0002153216513659052
1414	0.00021521935899906388
1312	0.00021517956116619562
1471	0.00021516553130823885
474	0.00021506600335041747
51	0.00021504538142102513
860	0.00021503005109640394
2277	0.00021451328070992774
1078	0.00021451026855745726
442	0.0002143254977792039
353	0.00021427809751314836
760	0.0002142386624794179
650	0.00021422873635518859
59	0.00021415945216798777
887	0.00021414187285164697
950	0.00021396484625775484
1769	0.0002137869551067441
416	0.00021368640744334283
1940	0.00021357648575687753
2882	0.00021357648575687753
1783	0.00021342891353824686
1079	0.00021303402784244823
1182	0.00021301874275295982
444	0.00021300079592471866
250	0.00021285295865860457
2689	0.00021281098829495931
804	0.00021266542368773654
1892	0.00021250515143739776
1727	0.00021245603396330548
564	0.00021239020195881533
982	0.00021215693909986872
240	0.0002121420311618439
1301	0.0002121096661160934
569	0.000211888139403042
2738	0.00021170147040633315
1063	0.00021152809144233905
457	0.00021152809144233905
3690	0.00021151923901025524
1567	0.0002115013829269957
70	0.00021148542623715115
630	0.00021127669539232197
4104	0.00021118927952272615
985	0.00021098088297081744
488	0.00021093363461010829
386	0.0002105912964892888
1993	0.0002105912964892888
2469	0.00021052323532032324
420	0.00021029949804040162
503	0.00021027131845440943
840	0.00021021988604236555
289	0.00021017507501468142
934	0.00021008022516639046
599	0.0002100759834347013
1155	0.00020997814088194886
78	0.00020984395098096198
1674	0.00020979117982862532
379	0.00020965653712627498
58	0.00020963698471762062
754	0.00020963698471762062
1673	0.00020957323366656657
912	0.00020954504417088508
916	0.00020954504417088508
915	0.00020954504417088508
913	0.00020954504417088508
857	0.0002092622610717091
226	0.00020924507883082166
935	0.00020914343021334023
1754	0.00020904677525996932
1700	0.000209042368954551
2621	0.00020903281607214655
2146	0.00020869041647626242
684	0.00020868451390932476
1896	0.00020844371376879295
1523	0.00020843246011387293
833	0.00020835991472187323
414	0.00020780638365600312
1365	0.0002077579608090609
543	0.0002077579608090609
3741	0.0002076785448189774
41	0.0002076246829386685
468	0.00020752719284929612
722	0.00020687250273808416
1372	0.0002068508379003334
183	0.00020681390668836368
1404	0.00020665099935954746
868	0.00020658265306988408
1050	0.0002064904396987825
1175	0.00020638352277860196
1903	0.00020631117567213603
11	0.00020631117567213603
617	0.00020623768251443918
1650	0.00020574832037209567
1329	0.00020561383453778892
3841	0.00020552329920810666
2189	0.0002053584971661998
2077	0.00020535308448371118
854	0.00020530800643366737
147	0.00020530488776703657
1955	0.00020527816602475377
3581	0.00020513802762009753
541	0.0002049547730342343
847	0.00020482004452496673
739	0.00020457104618681727
312	0.00020442295242540146
513	0.00020429758100562492
2973	0.00020420621040517122
1340	0.0002042037464735038
2158	0.0002041628998784109
2117	0.0002040852972073932
695	0.00020370335898683566
1811	0.00020369695231525664
557	0.00020366403404414502
116	0.00020353504654917182
2369	0.00020351631729867778
292	0.00020347987946544208
1014	0.00020342069685275432
652	0.00020342069685275432
643	0.0002033883583979083
815	0.00020336015260856218
2212	0.0002033578445909394
2838	0.00020325582589150382
3670	0.00020325451635342824
1056	0.00020322158668732747
581	0.00020307737504717953
1273	0.00020307410538769122
1024	0.00020300516620405323
2731	0.00020298048788088463
1051	0.00020297974856642187
1509	0.00020296625092050728
321	0.00020296625092050728
1540	0.00020295642839524762
248	0.0002029351085381481
1392	0.00020287403511046767
1374	0.00020286339121760233
718	0.00020256776775320974
721	0.00020253497355939544
22	0.0002025118399228407
1226	0.00020225284213967336
3309	0.00020223239457717207
1231	0.00020201525169590982
1516	0.00020185819582323986
2220	0.00020182877650540143
545	0.00020166531568602792
2269	0.00020157934709300854
2322	0.00020157749427623454
778	0.0002015574129149072
1799	0.00020154870322396754
867	0.000201499136710759
1286	0.0002014596880310332
1812	0.00020145833958513495
563	0.00020139757354252285
1110	0.00020122866921592686
2593	0.00020121027891854403
765	0.00020108758596698768
1291	0.00020106938503706826
697	0.00020106515889800717
941	0.00020104325372076456
3367	0.00020098512576268655
2078	0.00020097637021309494
699	0.00020097637021309494
951	0.00020092140087018962
323	0.00020082645049765424
2751	0.00020078862599088427
2849	0.00020078509413086495
1584	0.0002006775715661315
3005	0.0002006775715661315
1933	0.0002006775715661315
247	0.0002006775715661315
813	0.00020065349430020108
1171	0.00020060447796153646
71	0.00020059117645715723
3447	0.00020051183044407107
1393	0.0002004126247236781
79	0.00020040556846277806
1974	0.00020029218326193335
1581	0.00020023501463668506
590	0.0002001416244560405
443	0.00020003957526004473
2630	0.0001998310174026987
3756	0.0001997242255072711
996	0.00019964923270479766
431	0.00019962712797763477
1196	0.0001996026301224566
2050	0.00019960009427117447
836	0.0001994398372139506
3217	0.0001993490242623696
1487	0.00019929165698271255
1148	0.00019899249118267677
2965	0.00019897312989879882
1146	0.00019890679244500124
1436	0.00019882408300129595
2196	0.0001987460926003374
3788	0.00019871809415442418
2160	0.00019868990679161477
2604	0.00019862236712515685
1592	0.0001986076117376625
1549	0.00019855481381052828
453	0.00019846419352671923
2230	0.00019846419352671923
2148	0.00019846419352671923
1235	0.00019846419352671923
1794	0.00019846419352671923
2116	0.00019844365978376996
1680	0.00019813684524445322
1216	0.00019797311164283522
889	0.00019792374260620897
286	0.0001978555182465218
3629	0.00019767803286992576
811	0.00019762179693841292
960	0.0001975931870534174
1595	0.000197527398573669
1941	0.000197527398573669
1555	0.000197527398573669
698	0.000197365898448354
1257	0.00019734786878099908
223	0.00019733221295594732
129	0.00019724507908771118
2365	0.00019717618581006674
1264	0.0001971623166618753
2672	0.0001970766627207386
261	0.00019705439463895221
2442	0.00019704656580894333
2108	0.0001970284143520636
2417	0.00019696638043381327
709	0.00019678858216688253
2142	0.0001966343135271572
657	0.00019660278510142017
1244	0.0001965543687657877
1601	0.00019644414402032688
850	0.00019615993425298916
1035	0.00019609990927744837
645	0.000196039744745481
163	0.0001959818106021366
2042	0.0001959569771361314
1031	0.00019591362115173745
1074	0.0001958615330758332
3373	0.00019585249248620757
1975	0.00019581945300308992
3341	0.00019579169160137045
3356	0.00019573587159044527
1262	0.00019572575285303477
10	0.00019547584481874062
521	0.00019546610934108723
255	0.00019535198618680078
1153	0.00019532043255344222
2068	0.00019526326884948425
998	0.00019520655218046123
976	0.00019502064633705824
1703	0.00019487397303018293
3334	0.00019483798893533475
1362	0.0001947085459150041
1982	0.00019470496100225745
1722	0.0001946024057559275
869	0.00019459241336963892
593	0.00019452717675329088
1658	0.0001944907984396296
3915	0.00019448558891951352
3886	0.0001943314292050156
23	0.00019425989070002097
1932	0.0001941670898886688
896	0.0001940321613511695
342	0.00019396303422669292
834	0.00019387148859770654
94	0.00019384795966472066
1964	0.0001936810587354021
846	0.00019366999399737656
2130	0.00019330432034670431
3488	0.00019328635126696718
80	0.00019317802832285335
449	0.00019316419335130793
2957	0.00019314208035714557
1154	0.00019313036948699177
2658	0.00019312680128284905
1755	0.00019307671155907675
1530	0.00019307671155907675
1717	0.00019306235833065196
1879	0.00019305960274873296
2824	0.0001930227269240453
404	0.00019302116461012748
3989	0.00019301106730318908
1714	0.00019295144400375582
2031	0.0001928476907684182
1807	0.00019284750559414942
966	0.00019279771992149335
1193	0.00019274992412650574
2525	0.00019274399207867807
425	0.00019274399207867807
3096	0.000192722330357127
809	0.00019248705897854208
572	0.00019248055810469985
57	0.00019247326521545688
2859	0.00019246834313856628
2451	0.00019243440805284288
2622	0.00019237442586143478
936	0.00019237442586143478
1089	0.0001922365982163998
516	0.00019222401508692255
1653	0.00019219069172982513
1652	0.00019218648657359127
1843	0.00019216922913452403
921	0.00019213592298097715
2679	0.0001920127564670529
2602	0.00019197533654112593
2803	0.0001919746531469181
2737	0.00019195821271976926
1444	0.00019184691251063608
1253	0.00019184363444473928
726	0.00019183261465100692
1513	0.0001917763085841091
2862	0.0001917409737824301
2167	0.0001916929755983346
2706	0.00019164451807184233
736	0.00019160875782196584
2707	0.00019145865879684066
1618	0.00019143113704581157
2494	0.00019131069734379353
974	0.00019129980326334955
1608	0.00019129980326334955
2374	0.00019129980326334955
2559	0.00019129980326334955
1856	0.00019117177311734176
214	0.00019102800625881577
460	0.00019102214348475064
539	0.00019100515307584728
239	0.0001907861426185449
329	0.0001907729572136615
798	0.00019076335309623345
2479	0.00019076015332968938
1585	0.00019073406899723676
2133	0.00019071825905416667
2420	0.00019071301394821846
2206	0.00019070755182219262
1536	0.0001906798121276724
1526	0.00019067433105489877
3770	0.00019067141996184715
2390	0.00019065599966930032
703	0.00019056910156549391
1280	0.00019048611127591434
448	0.00019047906226230535
424	0.00019045189650087103
1936	0.00019038943908104085
484	0.00019030103826410638
647	0.00019021646698884267
1702	0.00019002274959505202
1134	0.00019000094445570902
2982	0.0001899830337368402
908	0.00018990705759015916
267	0.000189855163741453
534	0.00018985053674328334
1094	0.00018981716662237757
2443	0.00018981716662237757
1860	0.0001897202164548214
942	0.00018969873473792087
1008	0.00018967851751651611
3947	0.0001896210935458821
827	0.00018960881814504798
1091	0.00018955776664913472
1948	0.00018954074340162246
356	0.00018954041157116298
1716	0.0001894249385450469
4359	0.00018941505393621039
287	0.00018932698266603697
1857	0.00018923367242323048
304	0.00018917951855310905
3818	0.0001891458238261742
1409	0.00018913352553462498
1469	0.0001891182023605332
185	0.00018910553558468306
204	0.0001891033439780364
1324	0.00018909175048265758
469	0.00018908633306538835
410	0.00018904530077204276
891	0.00018900835994831156
1833	0.00018890829435626956
781	0.00018886862634372251
2754	0.0001888491965228307
1009	0.0001888224804564132
3152	0.0001887834215017712
1485	0.00018868234781140077
577	0.0001886709281132638
89	0.0001886411950841591
3577	0.00018859431132252819
2254	0.00018847870680683198
1085	0.00018839690570574452
529	0.00018836297121341172
2131	0.00018829280359402756
3691	0.00018828027949214094
2419	0.00018826540388053046
1268	0.00018823200809371063
2030	0.000188097054542952
646	0.0001880538962356486
2839	0.00018799860878150924
114	0.00018799860878150924
2667	0.00018799860878150924
2454	0.00018799860878150924
3400	0.00018791987797705547
3035	0.00018789120841886036
984	0.0001878389065825657
3511	0.0001877197395937991
3610	0.0001877197395937991
3504	0.0001877197395937991
73	0.00018762965095938866
2247	0.00018760263203543108
883	0.00018759423895895957
1423	0.00018754364161935327
2429	0.0001874926241840047
1963	0.0001874872253686835
390	0.00018742582057624719
1564	0.00018740844220069882
1488	0.00018737384268805737
1032	0.00018729470655124054
1047	0.00018727928899407915
1053	0.00018726628427063061
1102	0.0001871664191773126
481	0.00018715687578524807
1461	0.0001871468887453365
2549	0.00018704506095425555
3520	0.00018699931516239486
870	0.0001869022556540992
1876	0.00018686065323577584
2626	0.00018684113967247179
2153	0.00018680003130268032
1973	0.00018671159871088807
3680	0.00018668529592152502
303	0.0001866713463070133
1278	0.00018667115004326486
130	0.00018660792424838625
1258	0.0001865747299683263
677	0.0001865747299683263
527	0.0001865310118244572
4097	0.00018651659785141525
2185	0.00018644324937123731
2237	0.00018644324937123731
2948	0.00018644324937123731
1178	0.0001863685765518917
1015	0.0001863659097394673
679	0.0001863659097394673
394	0.0001863549829619516
1697	0.00018631042654680279
1551	0.0001862552612914464
2516	0.00018622532184957318
1780	0.00018619374768563573
1087	0.0001861909739247992
1958	0.00018614039749870396
2547	0.00018607917726595288
2201	0.00018605103938839517
3655	0.00018598867937012287
2239	0.00018598867937012287
3236	0.00018598867937012287
1001	0.0001859864260370494
355	0.00018597782132999646
1407	0.00018595124871578637
1402	0.00018592974029964763
4099	0.00018586623889536004
412	0.00018581490392153291
1205	0.00018572892673847602
4231	0.0001856910238735208
550	0.0001856837801882674
387	0.0001856634302820391
2735	0.00018565385385228963
218	0.00018558001678769682
753	0.00018554177379950364
2962	0.0001854627137173175
4518	0.00018542911478641706
727	0.0001853760776703208
775	0.0001853429989143946
2637	0.00018532711236257226
3083	0.00018529604220469704
1610	0.00018521945185379917
314	0.0001851271482726459
2867	0.00018511935461384746
1018	0.00018508083926886364
4260	0.0001850610500712788
1349	0.00018504446850588764
1711	0.00018503951965846094
1133	0.00018498271042448363
662	0.00018494462626608888
2598	0.00018490248906986585
2615	0.00018490083697363135
1732	0.00018490083697363135
994	0.00018490083697363135
2191	0.00018490083697363135
764	0.00018489017857056743
1893	0.00018480475959677152
1800	0.000184780945280519
2493	0.0001847713125347545
3877	0.00018475535574991782
899	0.00018468877952978343
295	0.00018466756859538045
1814	0.00018460566956138088
719	0.00018445057426928502
712	0.0001844192491656898
298	0.00018441029845204637
1225	0.0001844034120397639
1271	0.00018438837052000152
3521	0.0001843214316446509
1458	0.00018428888418641544
1763	0.0001842357238489835
1108	0.00018423473137763779
3425	0.00018413484475611727
2123	0.00018412391409115578
1698	0.00018411201458888886
716	0.00018405183557770375
3740	0.0001840459154714334
2235	0.0001840459154714334
2872	0.0001840459154714334
1029	0.00018400783131303865
288	0.00018400783131303865
3054	0.00018396900444812476
2216	0.00018396900444812476
2889	0.00018396900444812476
2371	0.00018396900444812476
959	0.00018396900444812476
2165	0.00018394063237934404
2173	0.00018388563455785752
1851	0.00018384921418131999
1156	0.00018384029727725113
1345	0.00018381796565865565
222	0.0001837891336026376
2618	0.00018375710705853196
2538	0.00018375710705853196
325	0.00018372050619615504
2037	0.00018370627888162597
1292	0.0001836841541696026
1770	0.00018359446867144928
1437	0.0001835844368903361
1524	0.00018345463253136466
490	0.00018339361969311308
1744	0.00018334144615546013
715	0.00018330471777547417
2433	0.00018323316078856184
580	0.00018316587751245202
53	0.00018315325758437906
3056	0.00018314736207991603
2414	0.00018314221960453203
118	0.00018309911330196687
2066	0.00018308530211087214
3070	0.00018295711899927376
855	0.00018294468327192186
483	0.0001828307506493841
902	0.0001828307506493841
2034	0.0001828169078124444
186	0.0001827905018987243
3648	0.00018277213537217695
120	0.00018269157748059813
1187	0.00018266876579839874
90	0.00018264707750209326
1075	0.00018256486388741752
3789	0.00018256263808284076
978	0.00018253238600333754
4004	0.00018247553840237184
2012	0.00018247032985125415
2587	0.00018244493554290349
738	0.0001823992615250033
616	0.00018239667486263437
948	0.00018239667486263437
835	0.00018238736290288713
249	0.00018235075549892282
626	0.00018226306659758555
2675	0.00018218054655998932
710	0.0001821716333468107
4003	0.00018215826778833277
2786	0.00018215466546628255
1912	0.00018207427767531338
2081	0.0001820684862112301
1547	0.0001820236677290608
1980	0.00018198453948131235
313	0.00018197733271833468
77	0.0001819437394867087
165	0.00018192747442410763
2147	0.0001819263214038456
2625	0.0001818635075299168
2283	0.00018185313387994727
1138	0.0001817981561892566
1668	0.00018176482623857748
3094	0.0001817501293342483
2730	0.00018174309107430486
1270	0.00018170106782691332
1953	0.00018168504680871845
3346	0.0001816692029020367
796	0.00018166676649808544
276	0.00018165716055964284
970	0.0001816469464596573
3026	0.0001816469464596573
977	0.0001816469464596573
702	0.00018163169347077773
2177	0.00018162806893436728
1439	0.0001816062112404038
2347	0.0001816062112404038
1815	0.0001815966281502773
1730	0.00018159406964641573
160	0.00018158166495865747
2683	0.00018158166495865747
2293	0.00018156007986336661
507	0.00018155629859863384
1719	0.0001815171800783292
3294	0.00018150226413080647
2725	0.00018149863816975184
2091	0.00018148304036326728
618	0.00018145987990958413
1640	0.00018145987990958413
1332	0.00018141281761728328
2802	0.00018139032591514646
290	0.00018136457855901585
554	0.00018129121780053627
1467	0.00018125125058376815
1180	0.00018124740599539474
1875	0.00018115469163238016
2005	0.0001811235714338764
890	0.00018111204139115017
1068	0.0001811072924987418
1667	0.00018110228840096515
3024	0.0001810819874766626
668	0.00018100368809616506
3170	0.00018095860413311948
1195	0.0001809367806522334
1004	0.00018090248558956328
2358	0.000180893605292274
2023	0.00018088314564305145
2476	0.00018087724352508906
2608	0.0001808438320957956
2125	0.0001807102268746856
2264	0.00018067406063296105
1801	0.00018064657083935573
1926	0.00018061108028530836
1715	0.00018060277128920376
1761	0.00018054836143656158
1626	0.00018054545970034637
208	0.00018053448013206588
1938	0.0001804755332237002
3098	0.0001804650972022286
573	0.0001804144727449894
1661	0.00018038132668913011
794	0.00018034256653484703
3825	0.00018032164282751357
2699	0.0001803071212288955
