index	score	claim_name	ncbi_gene_id
12088	0.0017791798490281914	NOTCH4	4855
9173	0.0017626053854525605	AOX1	316
4625	0.0017446673584905505	CYP3A5	1577
9961	0.0017414542845239358	ACADSB	36
16892	0.001711992363578586	SLC22A1	6580
17506	0.00170636142437384	TPMT	7172
17956	0.0016841189902771407	XDH	7498
11132	0.001677060459949001	LTA	4049
7639	0.001661171069351057	GFRA2	2675
4595	0.0016095188184754564	CYP2C8	1558
9364	0.0015983944773757435	HTR3A	3359
9324	0.00159455937476309	HSPA1L	3305
2174	0.0015921249649063394	RALBP1	10928
12253	0.0015794090182309356	OXT	5020
11606	0.001563809711357515	EIF2AK4	440275
10921	0.0015525016482240241	LMO2	4005
2558	0.001544242933753135	CHRM2	1129
5135	0.0015415735534955208	DRD5	1816
5133	0.0015345905129738413	DRD3	1814
8815	0.0015013995914764336	GRM7	2917
11133	0.0015005208435984506	ARNT	405
13441	0.0014595147516700904	UGT1A5	54579
2166	0.0014482341428224176	EHMT2	10919
7491	0.0014393358118356839	EHF	26298
12855	0.00143434013543746	HDAC7	51564
9357	0.0014237131365331822	HTR1B	3351
6145	0.0014232187507486162	ABCF1	23
6747	0.0014158322935160512	ALK	238
15755	0.001405649212820179	BCR	613
12244	0.0013876738065116967	OTC	5009
2901	0.001386265378696934	AGAP1	116987
4396	0.0013788043582035232	ADRA2B	151
18667	0.0013539565803577234	HDAC11	79885
5544	0.0013523139946205695	EPHX2	2053
12202	0.0013489824560587178	OGDH	4967
15932	0.0013488119434712494	BGLAP	632
17960	0.001335735902856847	XK	7504
3749	0.0013148222146388913	CPS1	1373
7628	0.0013090865367863373	GFER	2671
7756	0.0012750982910567034	PPA2	27068
11146	0.0012692556350999329	BMAL1	406
2606	0.0012653246684603177	CHRM5	1133
13110	0.001259616666061783	PKD2	5311
2278	0.0012556872716218705	CHAT	1103
19279	0.0012441032174838795	BAP1	8314
13298	0.00124253318067325	POLG	5428
9368	0.0012102991431972546	HTR6	3362
15943	0.0012090518656362255	SCN5A	6331
2589	0.0012086664596978804	CHRM4	1132
11557	0.0012010645556220516	MPO	4353
4504	0.0011936025418936632	ADRB1	153
15945	0.001168664542131151	SCN8A	6334
15946	0.0011669680014387614	SCN9A	6335
8811	0.001163117411152014	GRM3	2913
2759	0.0011443083410127052	SLC26A9	115019
15939	0.0011306939206649714	SCN3A	6328
17857	0.0010921159722670699	UGT2B15	7366
971	0.0010805064277840603	CDH13	1012
9994	0.00107778761617714	INPP1	3628
12965	0.001059006469488349	GHRL	51738
2653	0.0010493764700809883	CHRNA7	1139
17399	0.0010480531484762623	TSPO	706
17553	0.0010347232241348443	TSHB	7252
7704	0.0010347120547860532	GIPR	2696
7534	0.0010092510397940594	AMELX	265
283	0.0010044174654240355	CDH4	1002
6708	0.0009922486592787462	TMEFF2	23671
21958	0.0009915172993241231	NR1I3	9970
14145	0.0009879329255648355	MAML3	55534
3889	0.0009777456940479557	CRY1	1407
9502	0.0009765214766329738	SPOPL	339745
9358	0.000942878107091017	HTR1D	3352
18331	0.0009369639862228151	BAG6	7917
15551	0.000932262754226795	HRH4	59340
14426	0.0009319444776080653	HDAC8	55869
19557	0.0009270803371300684	DTNBP1	84062
17403	0.000919683144722557	THPO	7066
9977	0.0009013102662885523	AQP4	361
15937	0.0008962227601989217	SCN2A	6326
15490	0.0008854103363870199	RAD52	5893
16074	0.000879128408822734	NPAS3	64067
9359	0.0008774837559288745	HTR1E	3354
15944	0.0008562112431616827	SCN7A	6332
683	0.0008358257199798028	MICA	100507436
7038	0.0008295335151247574	GABRP	2568
13144	0.0008272782838512647	LRP1B	53353
20586	0.0008142539433508602	CACNA1H	8912
16943	0.0007803851494798648	SMN1	6606
14084	0.0007625989013972347	PPT1	5538
18151	0.0007507348071451492	CACNA1F	778
15935	0.0007410061414991978	SCN1A	6323
2543	0.0007380933338520154	SCN11A	11280
15926	0.0007309497536307028	ATXN2	6311
16299	0.0007252640934061249	GREM2	64388
19512	0.0007186257835102843	HDAC10	83933
7623	0.0007055912885003679	GFAP	2670
7517	0.000700732075180158	GCKR	2646
7009	0.00069570334480667	GABRB3	2562
11412	0.0006773099788640849	MC2R	4158
6971	0.0006587853875052728	GABRA1	2554
18325	0.0006505778980270122	PRRC2A	7916
16377	0.0006447996766951293	CSMD1	64478
6975	0.0006148131724593053	GABRA2	2555
19012	0.0006123737833791329	POLR1HASP	80862
9296	0.0006018019043218536	APEH	327
8693	0.0005987665383615428	GRID2	2895
1385	0.0005923341905155816	CACNG2	10369
7023	0.0005918941577864319	GABRE	2564
13505	0.0005811149307966188	MPHOSPH8	54737
17499	0.0005799899998675853	TPH1	7166
6981	0.0005749993034130183	GABRA4	2557
7993	0.000552180699221266	GNRH1	2796
3443	0.0005450383044491556	TSHZ2	128553
15940	0.0005443755158608148	SCN4A	6329
6998	0.000535638862718943	GABRB1	2560
14470	0.0005197540372190078	MAPK1	5594
7003	0.0005169232908541916	GABRB2	2561
6026	0.0004937094633017225	NTNG1	22854
14471	0.000492035194673667	MAPK3	5595
6989	0.00047720087144631534	GABRA5	2558
15947	0.0004667833607564175	SCN10A	6336
14432	0.0004563197328361163	GABRQ	55879
5568	0.00045607303718085457	AKT1	207
4476	0.00044638675255338387	CNTN4	152330
10897	0.0004397978925147261	ASIC2	40
7030	0.0004393246761510718	GABRG2	2566
7034	0.0004371102721035773	GABRG3	2567
13090	0.0004286910162672808	PIK3CA	5290
7575	0.00042606734817067976	GDF2	2658
7014	0.0004171926117743618	GABRD	2563
13095	0.00040727533497124304	PIK3R1	5295
9287	0.0004068395792056661	HRAS	3265
6977	0.00039916730721610696	GABRA3	2556
12033	0.0003959632025769044	NFKB1	4790
18466	0.00038420596086655124	MCPH1	79648
8650	0.00036751741362162896	GRB2	2885
11505	0.0003623466856115232	MLN	4295
14504	0.00035151973514707034	MAP2K1	5604
15491	0.00034019541545335786	RAF1	5894
6993	0.0003379148217875464	GABRA6	2559
10076	0.000337084601453208	JUN	3725
10310	0.00032544652267521714	KRAS	3845
5013	0.00031658604782775537	PSORS1C2	170680
17000	0.0003096321965730392	SOS1	6654
15596	0.00030472482100258035	RELA	5970
9929	0.00029736201502535777	IL6	3569
7048	0.000295857690884502	GABRR2	2570
7041	0.0002958019105027158	GABRR1	2569
12118	0.0002932558847833957	NRAS	4893
15094	0.00029183483648434087	GRAMD1B	57476
15477	0.0002894599609545249	RAC1	5879
14505	0.00028409442541675915	MAP2K2	5605
1253	0.00028219222631528136	CDKN1A	1026
15579	0.0002744837777419076	CCND1	595
14490	0.0002735629310160862	MAPK8	5599
8996	0.0002718727015019142	A2MP1	3
6599	0.0002711069758091918	FOS	2353
7210	0.00027011320481106426	NALCN	259232
12035	0.00026052626121801935	NFKBIA	4792
7027	0.00025824887145665037	GABRG1	2565
5239	0.00024421316112194946	EGFR	1956
6183	0.0002412360021411349	MYT1L	23040
9935	0.00023855495513044282	CXCL8	3576
5580	0.00023827619236367338	AKT2	208
4	0.00023339459299784288	AKT3	10000
17107	0.0002327437082521337	STAT1	6772
17109	0.00023188773239385567	STAT3	6774
14347	0.0002311000696254399	PRKCA	5578
16480	0.00022897562530646426	SHC1	6464
12622	0.00022690045924150942	FAM178B	51252
15526	0.0002219654982582623	RB1	5925
6870	0.00021951648436795284	FYN	2534
13093	0.0002187830279971645	PIK3CD	5293
13091	0.00021727457387001227	PIK3CB	5291
15328	0.00021697556079468904	PTPN11	5781
9912	0.00021677040506255517	IKBKB	3551
17379	0.00021248303018343484	TGFB1	7040
5502	0.0002120091039531777	EP300	2033
2688	0.00021117017797488103	CHUK	1147
19378	0.0002104565060582629	CASP3	836
15373	0.00021001233348923287	BAX	581
13096	0.00020341502751574224	PIK3R2	5296
13143	0.00019875592724757896	PLCG1	5335
17808	0.0001918369865435811	UBB	7314
17811	0.00019000453791870865	UBC	7316
9730	0.00018947524315293118	IFNG	3458
5178	0.00018946547549708693	E2F1	1869
17901	0.00018876369059106366	VEGFA	7422
17807	0.00018769080564909958	UBA52	7311
10350	0.00018738947395454772	RHOA	387
9515	0.00018479518785271767	GADL1	339896
11438	0.0001839238320981469	MDM2	4193
15861	0.00018316594068819224	RPS27A	6233
8828	0.00018264759703676768	GSK3B	2932
10072	0.00018170820104118033	JAK2	3717
6962	0.00017780619911337452	ANKK1	255239
3794	0.00017757129206033667	CREBBP	1387
14357	0.0001754026477164176	PRKCB	5579
4326	0.00017286972667101804	CTNNB1	1499
20155	0.00017250756985397482	IKBKG	8517
19583	0.00017107053308647798	CASP8	841
17111	0.00017100291560322024	STAT5A	6776
9920	0.00017012733651771209	FASLG	356
17468	0.00016915841096246177	TNFRSF1A	7132
19643	0.00016826684177115658	CASP9	842
20142	0.00016779503528148015	PIK3R3	8503
14956	0.0001665414033957477	BAD	572
15087	0.00016616869213503894	PTK2	5747
14499	0.00016561435452403284	MAPK9	5601
18793	0.0001646028815568257	CALM1	801
14235	0.00016193902636932442	PRKACA	5566
10046	0.00016049262314810444	ARAF	369
1044	0.00015785731148442407	CDK4	1019
5404	0.00015677211839899846	GABRR3	200959
1265	0.00015663502376112216	CDKN1B	1027
5233	0.00015489741811741128	EGF	1950
10071	0.0001529527143851077	JAK1	3716
10044	0.0001517601432131272	ITGB1	3688
6457	0.00015155919104714507	FN1	2335
5365	0.00015147437381790482	ELK1	2002
21965	0.00015104964621227848	CDC42	998
14246	0.00015069574300125238	PRKACB	5567
14984	0.00015052340819329314	PTEN	5728
1315	0.00014996285419829322	CDKN2A	1029
15042	0.00014979084144056822	PTGS2	5743
1028	0.0001489859935223737	CDK2	1017
9713	0.0001486430546545718	MSANTD1	345222
9336	0.00014809872549078986	HSP90AA1	3320
17522	0.00014730524404475478	TRAF6	7189
14494	0.00014721704727757378	MAPK11	5600
15604	0.00014496719702921274	BCL2L1	598
14512	0.0001444937476360604	MAP2K6	5608
15878	0.00014441857966681162	RXRA	6256
5012	0.00014434914832180712	PSORS1C1	170679
21822	0.0001438906821642529	CDK1	983
4879	0.00014361291981608836	GADD45A	1647
12941	0.0001435715665562516	PDPK1	5170
8153	0.00014273238054412468	FAM177A1	283635
8122	0.00014234825927448078	MYO1H	283446
17112	0.00014216574080125463	STAT5B	6777
10808	0.00014127072882414143	LCK	3932
17519	0.00014093078117050718	TRAF2	7186
9405	0.00014087566106958665	ICAM1	3383
10024	0.00014078906945772041	IRS1	3667
20608	0.00013971360317091355	CCND2	894
11527	0.00013950628356451862	MMP9	4318
3791	0.00013949849170780544	ATF2	1386
17227	0.0001372997050570931	MAP3K7	6885
14367	0.00013583280610850044	PRKCD	5580
17001	0.00013547369112573408	SOS2	6655
20638	0.00013527420896035478	CCNE1	898
12313	0.0001347272813506203	PAK1	5058
9941	0.00013437249281214808	IL10	3586
16138	0.00013411732170670945	MAP2K4	6416
19306	0.00013406285112144248	CASP1	834
11322	0.00013399811175391618	SMAD3	4088
20430	0.00013353956992398822	RIPK1	8737
12311	0.0001334646007140954	SERPINE1	5054
14507	0.00013318559707271898	MAP2K3	5606
157	0.00013316298428158225	PSORS1C3	100130889
9143	0.0001330837865718752	HLA-DRA	3122
9319	0.00013275741846310429	BIRC3	330
15980	0.00013165659524662663	BID	637
15836	0.00013145823199307838	RPS6KB1	6198
17381	0.0001311033792766929	TGFB2	7042
21974	0.00013059390049699875	CDH1	999
9181	0.00013030247560294938	APAF1	317
12851	0.0001297341767704542	PDGFRA	5156
17013	0.00012952291856090575	SP1	6667
5240	0.00012944459131197398	EGR1	1958
14253	0.0001291688828291471	PRKACG	5568
11454	0.0001289409958795913	MAP3K1	4214
5585	0.00012852702985761838	ESR1	2099
6216	0.0001284297605142181	FOXO1	2308
9790	0.00012837168598820576	IGF1	3479
13284	0.00012713246628979125	CYCS	54205
15963	0.00012698841914190876	CCL5	6352
13864	0.00012660250965764776	PPP2CA	5515
9151	0.00012636199424578706	HLA-E	3133
11323	0.00012618985727019103	SMAD4	4089
9925	0.000125954290888552	IL4	3565
14500	0.00012535266693601828	MAPK10	5602
6938	0.00012497797592922995	GAB1	2549
11465	0.00012482463644194713	MET	4233
7980	0.0001247789832853724	GNB1	2782
20583	0.00012477510175093454	CCNB1	891
20371	0.00012477295740332992	CBL	867
6224	0.0001247648227935563	FOXO3	2309
20456	0.00012432592949737948	FADD	8772
12034	0.00012384137739560516	NFKB2	4791
9794	0.00012263510422953877	IGF1R	3480
9175	0.0001223714115386641	HMOX1	3162
15994	0.00012228337158242138	CXCL12	6387
3396	0.00012164364682666057	COL1A2	1278
17396	0.00012145598066386089	THBS1	7057
9973	0.00012133420085159199	IL18	3606
3005	0.00012077451281471865	OR52E2	119678
9113	0.00012029157092979363	HIF1A	3091
11878	0.00011948037546702307	GADD45B	4616
5952	0.00011934824813164544	FGF2	2247
11520	0.00011931389996127392	MMP2	4313
5560	0.00011900326400520488	ERBB2	2064
17465	0.00011896209626822351	TNFAIP3	7128
20725	0.0001184499447667052	SOCS3	9021
19540	0.00011783689255779012	CASP7	840
3986	0.00011730733241146758	CSF1	1435
3844	0.0001172843416464092	CRK	1398
13186	0.00011698316403115315	PMAIP1	5366
17894	0.00011685942757860215	VCAM1	7412
20575	0.00011675566207048381	CCNA2	890
17974	0.00011668442701833766	YES1	7525
10047	0.00011663866950807632	ITGB3	3690
9335	0.00011620989154248609	BIRC5	332
1188	0.00011444636272529329	CDK6	1021
15822	0.00011437420078298408	RPS6KA1	6195
3998	0.00011423067189645896	CSF2	1437
15626	0.00011411660297763183	ACTB	60
11519	0.00011401674849544363	MMP1	4312
9993	0.00011376821499607471	CXCL10	3627
10077	0.00011374683390563906	JUNB	3726
6360	0.00011369970541499441	PLCB1	23236
20411	0.00011290520084230933	TRADD	8717
19090	0.00011245923052834422	CAMK2A	815
12508	0.00011225162968337504	PCNA	5111
13147	0.00011221161880552829	PLCG2	5336
10065	0.00011218170169067207	ITPR1	3708
12564	0.00011166520757631167	LEF1	51176
12838	0.00011159110425987414	PDGFA	5154
13306	0.00011149930227736773	GNG2	54331
5157	0.00011133671466145261	HBEGF	1839
9947	0.00011128361993208226	IL12A	3592
18188	0.00011112168823645384	CXCR4	7852
14804	0.0001110882305962716	PSMB9	5698
7968	0.0001109766539164795	GNAI1	2770
1526	0.00011085557973347644	CEBPB	1051
7975	0.00011055911851831643	GNAS	2778
12869	0.00011052928671738279	PDGFRB	5159
15960	0.00011032942211788528	CCL3	6348
10012	0.00010959089008094714	IRAK1	3654
17194	0.0001095636856631012	SYK	6850
9507	0.0001095018635054033	ID2	3398
14791	0.00010947779199050395	PSMB8	5696
20615	0.00010942239504789646	CCND3	896
17061	0.00010927041879114742	BRCA1	672
14198	0.00010915112789227008	PRKAA1	5562
5968	0.0001091128630073432	FGFR1	2260
2139	0.00010910232808412318	PPARGC1A	10891
6603	0.000109055242878748	PIK3R5	23533
10093	0.00010882169824780438	AREG	374
15315	0.00010864798157498486	PTPN6	5777
14501	0.00010862504328396036	MAPK13	5603
10042	0.00010814603872322625	ITGAV	3685
7973	0.00010807190559930602	GNAQ	2776
15913	0.00010801040315903826	MAPK12	6300
14338	0.00010796803085117236	PRKAR2B	5577
9152	0.00010776820888281152	HLA-F	3134
20360	0.0001077639111797865	IRS2	8660
5659	0.00010761476964482372	PTK2B	2185
9146	0.00010761040582785646	HLA-DRB4	3126
8819	0.00010755669181946192	CXCL2	2920
11447	0.00010747099443825982	MEF2C	4208
11877	0.00010745702702261159	MYD88	4615
17036	0.00010733644935971143	SPP1	6696
21177	0.00010729481966443444	MAPKAPK2	9261
17302	0.0001072484372235202	TCF7L2	6934
17382	0.00010711176766840238	TGFB3	7043
15505	0.00010706418193896772	RAP1A	5906
14298	0.00010701029921121892	PRKAR1A	5573
9138	0.00010674925163632616	HLA-DQA1	3117
8817	0.00010674715270020762	CXCL1	2919
14013	0.00010658437931851859	PPP3CA	5530
21596	0.00010641021853910556	CD44	960
12084	0.0001060045707558006	NOTCH1	4851
11933	0.00010599870427576964	ATF4	468
9153	0.00010480539001642272	HLA-G	3135
15323	0.00010460798275185656	BAK1	578
19127	0.0001045794123836439	CAMK2B	816
2357	0.000104556406923532	CHEK1	1111
11422	0.00010432857132088284	MCL1	4170
10284	0.0001042796275448249	KIT	3815
21382	0.00010423835618217032	CD28	940
20722	0.00010413777768837876	MAP3K14	9020
7989	0.00010412994554131332	GNG11	2791
9857	0.0001036309600770446	APP	351
14688	0.00010338250615022456	B2M	567
21160	0.00010325709384897372	RPS6KA5	9252
17435	0.00010319813132137215	TLR4	7099
9948	0.00010318423804613771	IL12B	3593
5056	0.00010306350627365436	NQO1	1728
13872	0.0001025642871671428	PPP2CB	5516
9927	0.00010216197475533484	IL5	3567
4288	0.00010188635900778355	CCN2	1490
14386	0.0001018683348373879	PRKCG	5582
14765	0.00010180318835461225	PSMB5	5693
17890	0.0001015973143515985	VAV1	7409
8820	0.00010139325988261282	CXCL3	2921
9996	0.00010137143438855352	INS	3630
14513	0.00010133605579526586	MAP2K7	5609
9722	0.00010123134976494354	IFNB1	3456
9814	0.00010120126247451884	IGFBP3	3486
20437	0.00010118141413685096	TNFSF10	8743
17550	0.00010114526727433531	TSC2	7249
19163	0.00010112294465038116	CAMK2D	817
14709	0.0001011143176444162	PSMA3	5684
20349	0.00010105409136580606	NCOA1	8648
17387	0.000101035896792903	TGFBR2	7048
12844	0.00010095664155435637	PDGFB	5155
3406	0.00010075114318241934	COL3A1	1281
12323	0.000100718332971714	PAK2	5062
21427	0.00010068832677377364	CD86	942
10007	0.00010065144143701228	INSR	3643
18583	0.00010052137107044304	SEM1	7979
17436	0.00010037762099938515	ACTG1	71
21406	0.00010026599945106	CD80	941
13891	0.00010025800429474464	PPP2R1A	5518
17981	0.00010009239268757183	YWHAZ	7534
9308	0.00010004698306670932	BIRC2	329
5971	0.0001000273423636123	FGFR2	2263
21919	9.983381888245176e-05	CDC25A	993
5181	9.978612951574962e-05	E2F3	1871
9932	9.975909112328679e-05	IL6ST	3572
14483	9.968163665897917e-05	GNG12	55970
3006	9.96231115865326e-05	OR52J3	119679
12759	9.960680102632732e-05	PRKAG2	51422
5161	9.957206567148068e-05	DUSP1	1843
14846	9.951263967346812e-05	PSMC5	5705
10045	9.936814074693665e-05	ITGB2	3689
14771	9.924239484985516e-05	PSMB6	5694
14907	9.921625285355688e-05	PSMD8	5714
9915	9.907401141368111e-05	IL1R1	3554
14933	9.900531543346379e-05	PSMD11	5717
20945	9.880675430854117e-05	CCNE2	9134
14736	9.872732668551908e-05	PSMB2	5690
14960	9.872282386978631e-05	PSME2	5721
9092	9.865844406561272e-05	HGF	3082
5306	9.851145917294972e-05	EIF4EBP1	1978
14755	9.847013354547096e-05	PSMB4	5692
9129	9.843499139542042e-05	HLA-DMA	3108
5951	9.836357606664567e-05	FGF1	2246
10261	9.834810298930982e-05	KDR	3791
6249	9.825812585555263e-05	TAB2	23118
1950	9.805824979627778e-05	GNB5	10681
9135	9.801844045957868e-05	HLA-DPA1	3113
14705	9.800427777567303e-05	PSMA2	5683
7969	9.787322430696584e-05	GNAI2	2771
14446	9.771533292711269e-05	PRKCZ	5590
13119	9.76898923923352e-05	PLA2G4A	5321
11457	9.763111488436538e-05	MAP3K5	4217
15931	9.762127783491773e-05	SCD	6319
20353	9.747840100379991e-05	SOCS1	8651
17596	9.745053046179688e-05	TUBB2A	7280
9304	9.738809574268e-05	HES1	3280
15819	9.735642404730706e-05	RPS6	6194
12079	9.733088553892491e-05	NOS2	4843
5166	9.725517705903512e-05	DUSP6	1848
15556	9.72494483912746e-05	GNB4	59345
14812	9.718435683824264e-05	PSMB10	5699
4078	9.701136040357876e-05	CSNK2A1	1457
2757	9.698919502592105e-05	ADCY9	115
273	9.68862895756966e-05	BCL2L11	10018
17378	9.687585141840092e-05	TGFA	7039
2565	9.66488179499662e-05	ADCY7	113
16168	9.655911663623232e-05	MLST8	64223
14835	9.646461064128278e-05	PSMC3	5702
9333	9.636224739125423e-05	HSPB1	3315
15478	9.633941342530832e-05	RAC2	5880
19314	9.631300412371908e-05	TCF7L1	83439
8011	9.631169223022104e-05	SFN	2810
14717	9.625404659451418e-05	PSMA5	5686
3847	9.62380050642715e-05	CRKL	1399
20476	9.615289793690705e-05	TNFRSF10B	8795
17980	9.613406291062498e-05	YWHAH	7533
