Gene	Score
162	0.027990973175218287
184	0.015619496151148438
17	0.006320643667513353
85	0.0060687203888105164
277	0.0035691786311985597
109	0.0032288608442398036
97	0.002991273307101639
0	0.002932450510138368
528	0.002900781286161887
225	0.0026410205270166187
189	0.002538069153110157
52	0.002268222657197559
200	0.00216335370584379
47	0.0021261504334361887
110	0.0021002167142274526
15	0.001947525432741779
364	0.0018163695985159902
134	0.0017926114969975685
36	0.0017532429476297474
2	0.0017030535861970013
96	0.0014832013560622083
64	0.0014593523027723932
27	0.0014545923877692549
697	0.001438946398862581
130	0.0014306564124621122
700	0.0013710922997678071
228	0.001275830706583391
40	0.0012676169252090039
102	0.001128679715099249
750	0.0010667304355226701
720	0.0010079438672071614
275	0.0009529689117034408
430	0.0009245465582066415
83	0.0009186950725106622
28	0.000917005998553684
377	0.0008883715589425304
357	0.000886291119341662
74	0.0008500162789487326
135	0.0008343410074562636
782	0.0008308189167743371
359	0.0007957658189705955
413	0.0007865402901352023
429	0.0007757513413530672
339	0.0007488089196467266
212	0.00074304694941325
556	0.000732275116912856
368	0.0007015403044407507
504	0.0006953006763126705
62	0.0006813499739749241
343	0.0006805963809722746
4	0.0006800685935144837
30	0.0006724219250549264
31	0.0006626712658269495
758	0.0006525705309251571
378	0.0006449090009558447
84	0.0006417677230744049
219	0.0006287518530227174
696	0.0006200639985984432
772	0.0005999219814201065
283	0.0005990175940802762
465	0.0005826709168293915
1	0.0005734608403810567
1575	0.0005703785028524574
508	0.0005589694535619921
63	0.0005580038825276786
3	0.0005341419912659119
175	0.0005335434088537479
463	0.0005157565271157729
1036	0.0005062924331154448
242	0.0004949503137999335
151	0.0004929940684672545
211	0.0004926551637593304
390	0.0004822073832901365
232	0.00047887985118352425
197	0.00047670103234589024
168	0.00047052684579709943
221	0.0004704048528920496
742	0.00046582246158460155
39	0.00046560440370141957
755	0.00045876633974927325
238	0.00045221022291947626
143	0.00044349693139978855
513	0.00043473554205429474
395	0.00043111996311354995
730	0.0004276141449648677
265	0.00042526893847416635
426	0.00042468942824727376
972	0.00041836894906459787
817	0.000417670608429705
169	0.0004152820347913835
119	0.0004141310383496937
138	0.0004139477852142234
518	0.00041002471444459
615	0.0004094296757544613
100	0.0004081199185732262
717	0.0004054535892961638
48	0.0004044936810620309
1529	0.00040287850517885514
286	0.00040201576210862494
705	0.00040085960673394547
326	0.0003992397932288737
316	0.00039692628444313476
906	0.000396423124505804
418	0.000393498405461777
531	0.00039134339033372237
128	0.0003911680803410705
207	0.00039076219096416035
122	0.0003907011946581464
376	0.00038970075012851035
216	0.0003886167136444502
480	0.00038828220108777387
614	0.0003857311713299121
757	0.0003843147604924655
660	0.00038187416780729864
104	0.00037898612505876715
117	0.00037898612505876705
